type,initial_threshold,final_threshold,late_threshold,step_initial,step_final,step_late,kl_index,kl_name,n,pearson_r,pearson_p,spearman_r,spearman_p
early_mid_vs_improvement,0.4,0.16,nan,340,376,-1,0,H(~p|p),144,0.03935476217395898,0.6395538181723687,0.010646849369362449,0.8992156193544343
early_mid_vs_improvement,0.4,0.16,nan,340,376,-1,1,H(p|~p),144,0.31051379188197076,0.0001520131659550501,0.21360032956959493,0.010152165530510404
early_mid_vs_improvement,0.4,0.15000000000000002,nan,340,379,-1,0,H(~p|p),144,0.06678349427956584,0.4264356460289594,0.04611625128881266,0.5830987231421023
early_mid_vs_improvement,0.4,0.15000000000000002,nan,340,379,-1,1,H(p|~p),144,0.34335536932385524,2.5181385446235976e-05,0.2387955027399565,0.003946684194409726
early_mid_vs_improvement,0.4,0.14,nan,340,381,-1,0,H(~p|p),144,0.08384855073390392,0.3177103598564576,0.06344702308220294,0.44995485924978806
early_mid_vs_improvement,0.4,0.14,nan,340,381,-1,1,H(p|~p),144,0.36306989638122833,7.732801984089523e-06,0.2516784390292521,0.0023426604148040725
early_mid_vs_improvement,0.4,0.13,nan,340,384,-1,0,H(~p|p),144,0.10726255074916355,0.20067610265851551,0.09718817085713603,0.24652172594252886
early_mid_vs_improvement,0.4,0.13,nan,340,384,-1,1,H(p|~p),144,0.3910296212328031,1.2608741034569525e-06,0.27577843199720126,0.0008209875194422737
early_mid_vs_improvement,0.4,0.12000000000000001,nan,340,387,-1,0,H(~p|p),144,0.1310073911158758,0.11754992005217028,0.13193813674898494,0.11494327391907151
early_mid_vs_improvement,0.4,0.12000000000000001,nan,340,387,-1,1,H(p|~p),144,0.41973364567727145,1.6336877585346255e-07,0.3050488812235122,0.00020104926543833504
early_mid_vs_improvement,0.4,0.11000000000000001,nan,340,390,-1,0,H(~p|p),144,0.15482582405068843,0.06389574939564906,0.16118984294385844,0.053599336156350874
early_mid_vs_improvement,0.4,0.11000000000000001,nan,340,390,-1,1,H(p|~p),144,0.44852995159337095,1.7214475755886038e-08,0.3258934761586023,6.719188239705386e-05
early_mid_vs_improvement,0.4,0.1,nan,340,394,-1,0,H(~p|p),144,0.18595137266119,0.025650131578452178,0.20146218370679225,0.015462682190199632
early_mid_vs_improvement,0.4,0.1,nan,340,394,-1,1,H(p|~p),144,0.48381503888701416,8.093306120639273e-10,0.3591105931235151,9.864314954084503e-06
early_mid_vs_improvement,0.4,0.09000000000000001,nan,340,397,-1,0,H(~p|p),144,0.21095570360388224,0.011147685192750811,0.2301833560712559,0.005511728673783466
early_mid_vs_improvement,0.4,0.09000000000000001,nan,340,397,-1,1,H(p|~p),144,0.5094991843957556,6.95384927761077e-11,0.38128548034116866,2.4182031144577074e-06
early_mid_vs_improvement,0.4,0.08000000000000002,nan,340,401,-1,0,H(~p|p),144,0.2471504203436282,0.0028225599130930457,0.28353415959293093,0.0005737996143792791
early_mid_vs_improvement,0.4,0.08000000000000002,nan,340,401,-1,1,H(p|~p),144,0.5442242347766963,1.7870215316819566e-12,0.4204025038643987,1.5541220952445787e-07
early_mid_vs_improvement,0.4,0.07,nan,340,406,-1,0,H(~p|p),144,0.2969561829157922,0.00030116380854960825,0.3495896406746492,1.7483133973665866e-05
early_mid_vs_improvement,0.4,0.07,nan,340,406,-1,1,H(p|~p),144,0.5875789134839076,9.813615622484335e-15,0.47230801694387214,2.2792170822589737e-09
early_mid_vs_improvement,0.4,0.06,nan,340,411,-1,0,H(~p|p),144,0.34904410391216684,1.8055935316036124e-05,0.42983288252414764,7.598235482207885e-08
early_mid_vs_improvement,0.4,0.06,nan,340,411,-1,1,H(p|~p),144,0.6294239341170517,2.9262997064401864e-17,0.5289921328147893,9.373626551404485e-12
early_mid_vs_improvement,0.4,0.05000000000000002,nan,340,417,-1,0,H(~p|p),144,0.412774324011769,2.7290946311634065e-07,0.4985571095406552,2.0284156522993797e-10
early_mid_vs_improvement,0.4,0.05000000000000002,nan,340,417,-1,1,H(p|~p),144,0.6770713696265823,1.2040038194811466e-20,0.5607724537343353,2.678976757152477e-13
early_mid_vs_improvement,0.4,0.04000000000000001,nan,340,424,-1,0,H(~p|p),144,0.4622008102068892,5.485955760743104e-09,0.5392394082634512,3.1021609561682716e-12
early_mid_vs_improvement,0.4,0.04000000000000001,nan,340,424,-1,1,H(p|~p),144,0.7082110447611922,3.178756833367924e-23,0.5713926874402981,7.49076423827621e-14
early_mid_vs_improvement,0.4,0.03,nan,340,432,-1,0,H(~p|p),144,0.4712128762450572,2.5102655663225305e-09,0.5199231538017087,2.4193365009205386e-11
early_mid_vs_improvement,0.4,0.03,nan,340,432,-1,1,H(p|~p),144,0.6939389304216518,5.304389122777175e-22,0.5405869764256511,2.674840270848504e-12
early_mid_vs_improvement,0.4,0.020000000000000018,nan,340,444,-1,0,H(~p|p),144,0.4364967329390994,4.522028673846605e-08,0.44928578963917754,1.618086193892662e-08
early_mid_vs_improvement,0.4,0.020000000000000018,nan,340,444,-1,1,H(p|~p),144,0.6248185028413515,5.793921389975732e-17,0.48574959561164605,6.774556696477178e-10
early_mid_vs_improvement,0.4,0.01,nan,340,463,-1,0,H(~p|p),144,0.43401428722777463,5.493627388806129e-08,0.33448148409502165,4.177254119707716e-05
early_mid_vs_improvement,0.4,0.01,nan,340,463,-1,1,H(p|~p),144,0.5036602696647505,1.2370014474707836e-10,0.39619399762868757,8.852470959226482e-07
early_mid_vs_improvement,0.375,0.2,nan,342,368,-1,0,H(~p|p),144,-0.015393125192233084,0.8547050737560268,-0.03958907749649684,0.6375598503870539
early_mid_vs_improvement,0.375,0.2,nan,342,368,-1,1,H(p|~p),144,0.23276686255374496,0.004992329535911969,0.1738483024794616,0.0371698527933633
early_mid_vs_improvement,0.375,0.19,nan,342,370,-1,0,H(~p|p),144,0.007144640866369421,0.93226969935495,-0.02015224716420661,0.8105289636980404
early_mid_vs_improvement,0.375,0.19,nan,342,370,-1,1,H(p|~p),144,0.2623072856931504,0.0014929132873003478,0.1854953932192459,0.02602093301691882
early_mid_vs_improvement,0.375,0.18000000000000002,nan,342,372,-1,0,H(~p|p),144,0.026028365219530725,0.756811401510642,-0.00394283096690999,0.9625915009832362
early_mid_vs_improvement,0.375,0.18000000000000002,nan,342,372,-1,1,H(p|~p),144,0.2865796893984176,0.0004970922358113629,0.19636480554006944,0.01833145391585028
early_mid_vs_improvement,0.375,0.17,nan,342,374,-1,0,H(~p|p),144,0.043935867293122474,0.6010522102689944,0.01851241532475781,0.8256906835803137
early_mid_vs_improvement,0.375,0.17,nan,342,374,-1,1,H(p|~p),144,0.30927045642600215,0.00016207421268262895,0.2122439137225704,0.010652526273659318
early_mid_vs_improvement,0.375,0.16,nan,342,376,-1,0,H(~p|p),144,0.06029259186747904,0.4728443340091645,0.04193628777649218,0.6177306452400967
early_mid_vs_improvement,0.375,0.16,nan,342,376,-1,1,H(p|~p),144,0.3293033869555458,5.572993694505614e-05,0.22989339577355825,0.005572935739358414
early_mid_vs_improvement,0.375,0.15000000000000002,nan,342,379,-1,0,H(~p|p),144,0.08766475541348853,0.29610538948796955,0.07545637978875447,0.3687233721484724
early_mid_vs_improvement,0.375,0.15000000000000002,nan,342,379,-1,1,H(p|~p),144,0.361042800403378,8.76282986576897e-06,0.25098716932350923,0.0024107831816823832
early_mid_vs_improvement,0.375,0.14,nan,342,381,-1,0,H(~p|p),144,0.1046609329091671,0.21187841048262193,0.09660538748282212,0.24937963053916626
early_mid_vs_improvement,0.375,0.14,nan,342,381,-1,1,H(p|~p),144,0.38003089849627497,2.625734172193652e-06,0.26510997017223314,0.0013215730524499076
early_mid_vs_improvement,0.375,0.13,nan,342,384,-1,0,H(~p|p),144,0.12766156824727248,0.12730064299905447,0.13168492742083476,0.11564791588010602
early_mid_vs_improvement,0.375,0.13,nan,342,384,-1,1,H(p|~p),144,0.40676603692665003,4.211198332244103e-07,0.2901705065103715,0.0004188456734341774
early_mid_vs_improvement,0.375,0.12000000000000001,nan,342,387,-1,0,H(~p|p),144,0.15096761487915122,0.0708888217680161,0.15760070119722172,0.059223163120871704
early_mid_vs_improvement,0.375,0.12000000000000001,nan,342,387,-1,1,H(p|~p),144,0.4342341481334376,5.400081702296156e-08,0.3123835743222376,0.00013797277139824648
early_mid_vs_improvement,0.375,0.11000000000000001,nan,342,390,-1,0,H(~p|p),144,0.1743007848393831,0.03667156560316075,0.183291400015253,0.027878518342494277
early_mid_vs_improvement,0.375,0.11000000000000001,nan,342,390,-1,1,H(p|~p),144,0.46180581683357,5.67427071413755e-09,0.33259517519538295,4.6425670406626125e-05
early_mid_vs_improvement,0.375,0.1,nan,342,394,-1,0,H(~p|p),144,0.20483069371428048,0.013788910856923513,0.21735810264066488,0.008872477642476227
early_mid_vs_improvement,0.375,0.1,nan,342,394,-1,1,H(p|~p),144,0.49568473695687876,2.669951082195931e-10,0.360022908374699,9.328863385375424e-06
early_mid_vs_improvement,0.375,0.09000000000000001,nan,342,397,-1,0,H(~p|p),144,0.22959240778629794,0.005637111758710763,0.2519513199008018,0.002316252339092159
early_mid_vs_improvement,0.375,0.09000000000000001,nan,342,397,-1,1,H(p|~p),144,0.5205246050712414,2.2738523581677608e-11,0.38835089977544773,1.511218110014625e-06
early_mid_vs_improvement,0.375,0.08000000000000002,nan,342,401,-1,0,H(~p|p),144,0.2657042607673049,0.0012876326596054778,0.3098518529378102,0.00015729479389153488
early_mid_vs_improvement,0.375,0.08000000000000002,nan,342,401,-1,1,H(p|~p),144,0.5544293500459649,5.613715418204005e-13,0.4293729339993878,7.872102368508026e-08
early_mid_vs_improvement,0.375,0.07,nan,342,406,-1,0,H(~p|p),144,0.31587864545194555,0.0001149134790272131,0.3724186721650149,4.295928291515536e-06
early_mid_vs_improvement,0.375,0.07,nan,342,406,-1,1,H(p|~p),144,0.5973685801761159,2.7146893985692955e-15,0.47826820865094605,1.3395459552684768e-09
early_mid_vs_improvement,0.375,0.06,nan,342,411,-1,0,H(~p|p),144,0.3686123198319502,5.469607522492721e-06,0.45062016260657217,1.4499926960642997e-08
early_mid_vs_improvement,0.375,0.06,nan,342,411,-1,1,H(p|~p),144,0.6392102790610514,6.595257074071465e-18,0.5297939252932526,8.608165147850586e-12
early_mid_vs_improvement,0.375,0.05000000000000002,nan,342,417,-1,0,H(~p|p),144,0.43283736652831906,6.021392096925959e-08,0.5221457690154714,1.922650191245102e-11
early_mid_vs_improvement,0.375,0.05000000000000002,nan,342,417,-1,1,H(p|~p),144,0.6863758996058316,2.2078876681129677e-21,0.5654485717728926,1.537158237189889e-13
early_mid_vs_improvement,0.375,0.04000000000000001,nan,342,424,-1,0,H(~p|p),144,0.4817367081853111,9.785375754225568e-10,0.5617227889249136,2.394665401739341e-13
early_mid_vs_improvement,0.375,0.04000000000000001,nan,342,424,-1,1,H(p|~p),144,0.716270337204248,6.011154137709686e-24,0.5762436324102497,4.1215871462866754e-14
early_mid_vs_improvement,0.375,0.03,nan,342,432,-1,0,H(~p|p),144,0.48956463173242887,4.754798844538124e-10,0.5414338891074195,2.4361196586167135e-12
early_mid_vs_improvement,0.375,0.03,nan,342,432,-1,1,H(p|~p),144,0.7010130170371962,1.3421203805655962e-22,0.5471821716996285,1.2826771396682243e-12
early_mid_vs_improvement,0.375,0.020000000000000018,nan,342,444,-1,0,H(~p|p),144,0.4531455120560154,1.176662571750513e-08,0.4644341381756544,4.529238221400475e-09
early_mid_vs_improvement,0.375,0.020000000000000018,nan,342,444,-1,1,H(p|~p),144,0.6311675178684615,2.252747055911444e-17,0.48691711799256643,6.081761479062849e-10
early_mid_vs_improvement,0.375,0.01,nan,342,463,-1,0,H(~p|p),144,0.4490126620090918,1.65472897458052e-08,0.34869336003691126,1.8433501303366217e-05
early_mid_vs_improvement,0.375,0.01,nan,342,463,-1,1,H(p|~p),144,0.5059021452865831,9.928533925239255e-11,0.39754639446579504,8.061357013522392e-07
early_mid_vs_improvement,0.35,0.2,nan,345,368,-1,0,H(~p|p),144,0.01619768783383898,0.8472010850311735,-0.0007355128103410072,0.9930192128498931
early_mid_vs_improvement,0.35,0.2,nan,345,368,-1,1,H(p|~p),144,0.2644566287930267,0.001359826867688239,0.18990424709831538,0.02262093801588618
early_mid_vs_improvement,0.35,0.19,nan,345,370,-1,0,H(~p|p),144,0.03936189826184557,0.6394930536082012,0.021872462917353886,0.7946993578858286
early_mid_vs_improvement,0.35,0.19,nan,345,370,-1,1,H(p|~p),144,0.2927091466106961,0.0003705736632128955,0.20348247210327097,0.014438810702630454
early_mid_vs_improvement,0.35,0.18000000000000002,nan,345,372,-1,0,H(~p|p),144,0.05823329230594227,0.4881226613352124,0.04444024668819954,0.5968771888245665
early_mid_vs_improvement,0.35,0.18000000000000002,nan,345,372,-1,1,H(p|~p),144,0.3156421941685076,0.00011635232497447105,0.21678740443386307,0.009057143874571766
early_mid_vs_improvement,0.35,0.17,nan,345,374,-1,0,H(~p|p),144,0.07592453138143468,0.3657514411341057,0.07033190529047698,0.40221878528616284
early_mid_vs_improvement,0.35,0.17,nan,345,374,-1,1,H(p|~p),144,0.33700164042915526,3.623632302916636e-05,0.23639615381944196,0.004336637181075343
early_mid_vs_improvement,0.35,0.16,nan,345,376,-1,0,H(~p|p),144,0.09203865073820784,0.27256770187691565,0.0869874522088001,0.29986708721532973
early_mid_vs_improvement,0.35,0.16,nan,345,376,-1,1,H(p|~p),144,0.35584976213335184,1.2025257275597588e-05,0.24613220534364053,0.002942017412888388
early_mid_vs_improvement,0.35,0.15000000000000002,nan,345,379,-1,0,H(~p|p),144,0.11910976201909527,0.15504737024343943,0.11572470135600339,0.16720559086485767
early_mid_vs_improvement,0.35,0.15000000000000002,nan,345,379,-1,1,H(p|~p),144,0.385576173295799,1.8200120483580061e-06,0.2640087614549451,0.0013866308516632471
early_mid_vs_improvement,0.35,0.14,nan,345,381,-1,0,H(~p|p),144,0.13586838105685425,0.10442926650127747,0.13655217339527717,0.10267975010999505
early_mid_vs_improvement,0.35,0.14,nan,345,381,-1,1,H(p|~p),144,0.4032492234442531,5.407253901935186e-07,0.2785977674540538,0.0007216058955290419
early_mid_vs_improvement,0.35,0.13,nan,345,384,-1,0,H(~p|p),144,0.15801290471127405,0.0585536173603441,0.16039002300255867,0.05481277683569564
early_mid_vs_improvement,0.35,0.13,nan,345,384,-1,1,H(p|~p),144,0.42781225110650667,8.873622440986159e-08,0.2959759663356368,0.0003160200379191814
early_mid_vs_improvement,0.35,0.12000000000000001,nan,345,387,-1,0,H(~p|p),144,0.1804225224932954,0.030464960978894458,0.18269655905388427,0.028398837000430548
early_mid_vs_improvement,0.35,0.12000000000000001,nan,345,387,-1,1,H(p|~p),144,0.4530874447117037,1.1823500604873376e-08,0.314079596507258,0.0001262918075769108
early_mid_vs_improvement,0.35,0.11000000000000001,nan,345,390,-1,0,H(~p|p),144,0.20281212389513992,0.01477178095314085,0.21172720948608698,0.010848762426833953
early_mid_vs_improvement,0.35,0.11000000000000001,nan,345,390,-1,1,H(p|~p),144,0.47853119133422245,1.3081889379219391e-09,0.3379444773950562,3.43483326267984e-05
early_mid_vs_improvement,0.35,0.1,nan,345,394,-1,0,H(~p|p),144,0.23224048863750896,0.005094455466065487,0.2573129269444897,0.0018491879882403697
early_mid_vs_improvement,0.35,0.1,nan,345,394,-1,1,H(p|~p),144,0.5100478770045442,6.583767994324513e-11,0.3744853155614188,3.7630815278201782e-06
early_mid_vs_improvement,0.35,0.09000000000000001,nan,345,397,-1,0,H(~p|p),144,0.2565424346001909,0.001910563939833067,0.2889399777891531,0.00044427756451218464
early_mid_vs_improvement,0.35,0.09000000000000001,nan,345,397,-1,1,H(p|~p),144,0.5334916087201327,5.794625576450014e-12,0.39941121506733396,7.080294633918324e-07
early_mid_vs_improvement,0.35,0.08000000000000002,nan,345,401,-1,0,H(~p|p),144,0.29246473887521185,0.00037498667501638757,0.3434643864508257,2.5022890028138255e-05
early_mid_vs_improvement,0.35,0.08000000000000002,nan,345,401,-1,1,H(p|~p),144,0.566051811227649,1.4299461542653337e-13,0.4383393451244599,3.9098013573664265e-08
early_mid_vs_improvement,0.35,0.07,nan,345,406,-1,0,H(~p|p),144,0.34319753584080703,2.541252770097302e-05,0.4158420623449288,2.17973557986955e-07
early_mid_vs_improvement,0.35,0.07,nan,345,406,-1,1,H(p|~p),144,0.6082772797288363,6.152531430916318e-16,0.4889246134461628,5.047280803871586e-10
early_mid_vs_improvement,0.35,0.06,nan,345,411,-1,0,H(~p|p),144,0.3970160857923217,8.363190227492385e-07,0.48597702704684453,6.633887452741305e-10
early_mid_vs_improvement,0.35,0.06,nan,345,411,-1,1,H(p|~p),144,0.6501164829222128,1.1752124919715143e-18,0.538786459982786,3.260132778042513e-12
early_mid_vs_improvement,0.35,0.05000000000000002,nan,345,417,-1,0,H(~p|p),144,0.46236586683245556,5.409059084998096e-09,0.5530051534843143,6.613900398946354e-13
early_mid_vs_improvement,0.35,0.05000000000000002,nan,345,417,-1,1,H(p|~p),144,0.6968711493341526,3.0154078302164016e-22,0.5688386066379748,1.0219647999658009e-13
early_mid_vs_improvement,0.35,0.04000000000000001,nan,345,424,-1,0,H(~p|p),144,0.5114514323529176,5.7217301258273236e-11,0.5878877528337657,9.42992277697881e-15
early_mid_vs_improvement,0.35,0.04000000000000001,nan,345,424,-1,1,H(p|~p),144,0.7258711006056873,7.65402233694264e-25,0.5783877742010277,3.1551092953211165e-14
early_mid_vs_improvement,0.35,0.03,nan,345,432,-1,0,H(~p|p),144,0.5184845361813617,2.8048289957060868e-11,0.5765295058281718,3.977778271022764e-14
early_mid_vs_improvement,0.35,0.03,nan,345,432,-1,1,H(p|~p),144,0.7100070454448424,2.203990686625509e-23,0.5571593638188536,4.090787507627728e-13
early_mid_vs_improvement,0.35,0.020000000000000018,nan,345,444,-1,0,H(~p|p),144,0.479789759818077,1.1676646532889914e-09,0.4982235162988065,2.0944720108195043e-10
early_mid_vs_improvement,0.35,0.020000000000000018,nan,345,444,-1,1,H(p|~p),144,0.6393178265020868,6.486211511728176e-18,0.4976398364514154,2.2150819950866693e-10
early_mid_vs_improvement,0.35,0.01,nan,345,463,-1,0,H(~p|p),144,0.47013566838778603,2.75945437807239e-09,0.37976576187705513,2.671706159948005e-06
early_mid_vs_improvement,0.35,0.01,nan,345,463,-1,1,H(p|~p),144,0.5055011492187349,1.0327973752754564e-10,0.4107508515484594,3.1613675953992153e-07
early_mid_vs_improvement,0.325,0.2,nan,348,368,-1,0,H(~p|p),144,0.050080847726531375,0.5511039465723057,0.038242646942047445,0.6490526285441673
early_mid_vs_improvement,0.325,0.2,nan,348,368,-1,1,H(p|~p),144,0.2974525184775233,0.00029389060468589553,0.20651481508573033,0.013013102096132831
early_mid_vs_improvement,0.325,0.19,nan,348,370,-1,0,H(~p|p),144,0.07350038819760052,0.3813005101545996,0.0680650789241801,0.417593695947856
early_mid_vs_improvement,0.325,0.19,nan,348,370,-1,1,H(p|~p),144,0.32381685034761465,7.521677516238409e-05,0.22769298784394063,0.006057536562095324
early_mid_vs_improvement,0.325,0.18000000000000002,nan,348,372,-1,0,H(~p|p),144,0.0920500934354346,0.2725078342916771,0.08929848972763113,0.2871608337027101
early_mid_vs_improvement,0.325,0.18000000000000002,nan,348,372,-1,1,H(p|~p),144,0.345041472967398,2.2832531735957495e-05,0.24047745839026702,0.003692420743308068
early_mid_vs_improvement,0.325,0.17,nan,348,374,-1,0,H(~p|p),144,0.10925757177445569,0.1923801424875182,0.09999356944521268,0.23308241487489512
early_mid_vs_improvement,0.325,0.17,nan,348,374,-1,1,H(p|~p),144,0.36474372176800185,6.969713292315009e-06,0.24611211029405497,0.002944420229006509
early_mid_vs_improvement,0.325,0.16,nan,348,376,-1,0,H(~p|p),144,0.12495206969406117,0.13564375581372798,0.11947863012572199,0.15376371380382384
early_mid_vs_improvement,0.325,0.16,nan,348,376,-1,1,H(p|~p),144,0.382186458299949,2.2788806481402627e-06,0.2580706743024153,0.0017905806612771153
early_mid_vs_improvement,0.325,0.15000000000000002,nan,348,379,-1,0,H(~p|p),144,0.15145174825147972,0.06997864541052257,0.15267718648319037,0.06771716378390372
early_mid_vs_improvement,0.325,0.15000000000000002,nan,348,379,-1,1,H(p|~p),144,0.4094663878144793,3.4689063713929106e-07,0.28194761221996484,0.0006179464690281033
early_mid_vs_improvement,0.325,0.14,nan,348,381,-1,0,H(~p|p),144,0.16781626844950048,0.04437557207810361,0.16568732291528787,0.04718242397655423
early_mid_vs_improvement,0.325,0.14,nan,348,381,-1,1,H(p|~p),144,0.425567939969428,1.0530164846462075e-07,0.2895254554186754,0.00043200449411767933
early_mid_vs_improvement,0.325,0.13,nan,348,384,-1,0,H(~p|p),144,0.18879496167224039,0.02343826437106434,0.19087160307701875,0.021928309221320493
early_mid_vs_improvement,0.325,0.13,nan,348,384,-1,1,H(p|~p),144,0.44755429418573633,1.8642770095880503e-08,0.30437167805247917,0.0002080581340060115
early_mid_vs_improvement,0.325,0.12000000000000001,nan,348,387,-1,0,H(~p|p),144,0.2100042206547551,0.011526290678183091,0.21766356151271907,0.008775011091724275
early_mid_vs_improvement,0.325,0.12000000000000001,nan,348,387,-1,1,H(p|~p),144,0.4702716863309545,2.7267226276605858e-09,0.32551367972143547,6.859691584759426e-05
early_mid_vs_improvement,0.325,0.11000000000000001,nan,348,390,-1,0,H(~p|p),144,0.23117935461538666,0.005306031747845129,0.2521281645109384,0.0022992825373722805
early_mid_vs_improvement,0.325,0.11000000000000001,nan,348,390,-1,1,H(p|~p),144,0.4932991904966479,3.3479918280467657e-10,0.3544927507287559,1.3050210439502479e-05
early_mid_vs_improvement,0.325,0.1,nan,348,394,-1,0,H(~p|p),144,0.25926242529266263,0.0017018161092125208,0.29821226223427166,0.00028307216125113976
early_mid_vs_improvement,0.325,0.1,nan,348,394,-1,1,H(p|~p),144,0.5222147979005829,1.9089267685087497e-11,0.38856993581593025,1.489092060622782e-06
early_mid_vs_improvement,0.325,0.09000000000000001,nan,348,397,-1,0,H(~p|p),144,0.282994051076483,0.0005884913678366944,0.33244777107845036,4.680905645380502e-05
early_mid_vs_improvement,0.325,0.09000000000000001,nan,348,397,-1,1,H(p|~p),144,0.5441438405595731,1.803118606994504e-12,0.4122981703665467,2.8254182955753504e-07
early_mid_vs_improvement,0.325,0.08000000000000002,nan,348,401,-1,0,H(~p|p),144,0.31864776495180974,9.925375227229163e-05,0.3775873578158266,3.079440505407323e-06
early_mid_vs_improvement,0.325,0.08000000000000002,nan,348,401,-1,1,H(p|~p),144,0.5752696571571349,4.650523794544556e-14,0.44613823386861146,2.0919912302441925e-08
early_mid_vs_improvement,0.325,0.07,nan,348,406,-1,0,H(~p|p),144,0.36988768401138344,5.046107355037699e-06,0.4549689323376594,1.01086444066804e-08
early_mid_vs_improvement,0.325,0.07,nan,348,406,-1,1,H(p|~p),144,0.6166696253057552,1.8880093131597274e-16,0.5013031639908611,1.5560332782374655e-10
early_mid_vs_improvement,0.325,0.06,nan,348,411,-1,0,H(~p|p),144,0.42475112625732536,1.1203545306069592e-07,0.5289221329402525,9.44350120749278e-12
early_mid_vs_improvement,0.325,0.06,nan,348,411,-1,1,H(p|~p),144,0.658383248826424,3.031122172193812e-19,0.5440895435684123,1.8140698297455058e-12
early_mid_vs_improvement,0.325,0.05000000000000002,nan,348,417,-1,0,H(~p|p),144,0.49122712476719355,4.069479337332704e-10,0.5899013698719123,7.263150325073994e-15
early_mid_vs_improvement,0.325,0.05000000000000002,nan,348,417,-1,1,H(p|~p),144,0.7046966530816148,6.456868698081438e-23,0.5817295809471046,2.0722667466001292e-14
early_mid_vs_improvement,0.325,0.04000000000000001,nan,348,424,-1,0,H(~p|p),144,0.5409042161128841,2.5828745767685207e-12,0.619675571505826,1.2260121007870997e-16
early_mid_vs_improvement,0.325,0.04000000000000001,nan,348,424,-1,1,H(p|~p),144,0.7332698256102392,1.471744527919642e-25,0.5862911572030242,1.1583876289279564e-14
early_mid_vs_improvement,0.325,0.03,nan,348,432,-1,0,H(~p|p),144,0.5477691910510301,1.2005196133016222e-12,0.6117416792237869,3.794088555560931e-16
early_mid_vs_improvement,0.325,0.03,nan,348,432,-1,1,H(p|~p),144,0.7175031261306779,4.635572950293553e-24,0.5676871602967228,1.174567555320716e-13
early_mid_vs_improvement,0.325,0.020000000000000018,nan,348,444,-1,0,H(~p|p),144,0.5071596537324479,8.770443998219992e-11,0.5227888403250592,1.798419740559205e-11
early_mid_vs_improvement,0.325,0.020000000000000018,nan,348,444,-1,1,H(p|~p),144,0.6465199650079186,2.0917494286897336e-18,0.5051754800459963,1.0663773372087753e-10
early_mid_vs_improvement,0.325,0.01,nan,348,463,-1,0,H(~p|p),144,0.4906998944028698,4.2757677918592623e-10,0.4014895145540669,6.121206229529658e-07
early_mid_vs_improvement,0.325,0.01,nan,348,463,-1,1,H(p|~p),144,0.5036539879929298,1.237760964162585e-10,0.4189074321752338,1.7373589954615752e-07
early_mid_vs_improvement,0.30000000000000004,0.2,nan,352,368,-1,0,H(~p|p),144,0.0997462559921585,0.23424608388053472,0.09237719362228257,0.2708002274884001
early_mid_vs_improvement,0.30000000000000004,0.2,nan,352,368,-1,1,H(p|~p),144,0.3415300007646164,2.797966797863682e-05,0.232738854794872,0.004997717054976807
early_mid_vs_improvement,0.30000000000000004,0.19,nan,352,370,-1,0,H(~p|p),144,0.12276946147719071,0.14266322463644512,0.11487665106648454,0.17035971723379534
early_mid_vs_improvement,0.30000000000000004,0.19,nan,352,370,-1,1,H(p|~p),144,0.36446411737563167,7.092019482979199e-06,0.24383534117601224,0.0032284117063863154
early_mid_vs_improvement,0.30000000000000004,0.18000000000000002,nan,352,372,-1,0,H(~p|p),144,0.14029120689955177,0.09351766050159675,0.1328866669306269,0.11233333198459192
early_mid_vs_improvement,0.30000000000000004,0.18000000000000002,nan,352,372,-1,1,H(p|~p),144,0.38291868095019976,2.171305057793957e-06,0.2546967154770016,0.002065187834140132
early_mid_vs_improvement,0.30000000000000004,0.17,nan,352,374,-1,0,H(~p|p),144,0.15633916193805347,0.06131145060530033,0.15501635837181588,0.06356555982165829
early_mid_vs_improvement,0.30000000000000004,0.17,nan,352,374,-1,1,H(p|~p),144,0.39996194101678917,6.813056847242038e-07,0.26977001217112206,0.001075976234114476
early_mid_vs_improvement,0.30000000000000004,0.16,nan,352,376,-1,0,H(~p|p),144,0.17110316143640003,0.040316658675918014,0.17159152137644057,0.0397410367334283
early_mid_vs_improvement,0.30000000000000004,0.16,nan,352,376,-1,1,H(p|~p),144,0.415175975575165,2.2891866617202624e-07,0.2820742110323538,0.0006143121809289474
early_mid_vs_improvement,0.30000000000000004,0.15000000000000002,nan,352,379,-1,0,H(~p|p),144,0.1962501329983348,0.018400967788615902,0.19848797889994887,0.017084878002936697
early_mid_vs_improvement,0.30000000000000004,0.15000000000000002,nan,352,379,-1,1,H(p|~p),144,0.43839000359835734,3.894147848031403e-08,0.29911481308089954,0.0002707003224218299
early_mid_vs_improvement,0.30000000000000004,0.14,nan,352,381,-1,0,H(~p|p),144,0.2116910174321045,0.010862625977915956,0.2169079527239534,0.009017856505838159
early_mid_vs_improvement,0.30000000000000004,0.14,nan,352,381,-1,1,H(p|~p),144,0.4518403324863399,1.3110753789296323e-08,0.31036402183888995,0.00015319352037893914
early_mid_vs_improvement,0.30000000000000004,0.13,nan,352,384,-1,0,H(~p|p),144,0.2304633321941113,0.005453199474982547,0.2490253454421774,0.0026139968089416593
early_mid_vs_improvement,0.30000000000000004,0.13,nan,352,384,-1,1,H(p|~p),144,0.4696777090154169,2.8724649067350656e-09,0.33337084410938517,4.4456290349680635e-05
