type,initial_threshold,final_threshold,late_threshold,step_initial,step_final,step_late,kl_index,kl_name,n,pearson_r,pearson_p,spearman_r,spearman_p
early_mid_vs_improvement,0.22500000000000003,0.18000000000000002,nan,363,372,-1,1,H(p|~p),144,0.32672794152686774,6.419890899667707e-05,0.31385095264430907,0.00012781088654347382
early_mid_vs_improvement,0.22500000000000003,0.17,nan,363,374,-1,0,H(~p|p),144,0.1690661214838763,0.04279367292247684,0.3342471892438034,4.232570728466343e-05
early_mid_vs_improvement,0.22500000000000003,0.17,nan,363,374,-1,1,H(p|~p),144,0.3358638756478901,3.8644437341578254e-05,0.3255468120874366,6.847325830982324e-05
early_mid_vs_improvement,0.22500000000000003,0.16,nan,363,376,-1,0,H(~p|p),144,0.18016904457461447,0.030702985725467438,0.3488593737908362,1.825387406878762e-05
early_mid_vs_improvement,0.22500000000000003,0.16,nan,363,376,-1,1,H(p|~p),144,0.34013884417893153,3.0305978403487337e-05,0.33506426746933554,4.042588970322134e-05
early_mid_vs_improvement,0.22500000000000003,0.15000000000000002,nan,363,379,-1,0,H(~p|p),144,0.19809395498954735,0.01731049846614195,0.3672582647596859,5.955973706641448e-06
early_mid_vs_improvement,0.22500000000000003,0.15000000000000002,nan,363,379,-1,1,H(p|~p),144,0.34986866617491374,1.719682728529111e-05,0.34421597604390647,2.395546688781738e-05
early_mid_vs_improvement,0.22500000000000003,0.14,nan,363,381,-1,0,H(~p|p),144,0.21342545782800632,0.010215488297933553,0.3866460408450611,1.69444491237116e-06
early_mid_vs_improvement,0.22500000000000003,0.14,nan,363,381,-1,1,H(p|~p),144,0.36174870975702234,8.39024025117002e-06,0.3596456682783279,9.546851761612562e-06
early_mid_vs_improvement,0.22500000000000003,0.13,nan,363,384,-1,0,H(~p|p),144,0.23056806417078332,0.005431448249471039,0.4039354509514677,5.150971472344186e-07
early_mid_vs_improvement,0.22500000000000003,0.13,nan,363,384,-1,1,H(p|~p),144,0.3721802795154689,4.361802173207502e-06,0.3711204719587846,4.6664172646340455e-06
early_mid_vs_improvement,0.22500000000000003,0.12000000000000001,nan,363,387,-1,0,H(~p|p),144,0.24965130217741713,0.002547534712767055,0.4138323418331168,2.5261690864768184e-07
early_mid_vs_improvement,0.22500000000000003,0.12000000000000001,nan,363,387,-1,1,H(p|~p),144,0.3860840806175307,1.7593359846427361e-06,0.37867254065075595,2.8694565595369857e-06
early_mid_vs_improvement,0.22500000000000003,0.11000000000000001,nan,363,390,-1,0,H(~p|p),144,0.2678159180975005,0.0011733731808563175,0.43137902286414787,6.742969591470774e-08
early_mid_vs_improvement,0.22500000000000003,0.11000000000000001,nan,363,390,-1,1,H(p|~p),144,0.3972258879218065,8.242512928627154e-07,0.3917268882353876,1.2024972108369323e-06
early_mid_vs_improvement,0.22500000000000003,0.1,nan,363,394,-1,0,H(~p|p),144,0.2892308907072287,0.0004381396150021992,0.4575201607209165,8.161227613368383e-09
early_mid_vs_improvement,0.22500000000000003,0.1,nan,363,394,-1,1,H(p|~p),144,0.40967063231124734,3.4181637996888183e-07,0.4100584397543239,3.3237609473090455e-07
early_mid_vs_improvement,0.22500000000000003,0.09000000000000001,nan,363,397,-1,0,H(~p|p),144,0.30452862238502,0.00020641388134121623,0.4659015650621994,3.990377699892225e-09
early_mid_vs_improvement,0.22500000000000003,0.09000000000000001,nan,363,397,-1,1,H(p|~p),144,0.41896754973207256,1.7296081408623007e-07,0.4139048100247956,2.512810796981297e-07
early_mid_vs_improvement,0.22500000000000003,0.08000000000000002,nan,363,401,-1,0,H(~p|p),144,0.332944112287144,4.5529821804687015e-05,0.4889675113980656,5.027145612563225e-10
early_mid_vs_improvement,0.22500000000000003,0.08000000000000002,nan,363,401,-1,1,H(p|~p),144,0.4352530149873417,4.986154830263902e-08,0.43105069881667946,6.916488986457538e-08
early_mid_vs_improvement,0.22500000000000003,0.07,nan,363,406,-1,0,H(~p|p),144,0.3824893322176907,2.2337834424518294e-06,0.5165437386312554,3.4202299588357024e-11
early_mid_vs_improvement,0.22500000000000003,0.07,nan,363,406,-1,1,H(p|~p),144,0.4670107766785615,3.624592491119528e-09,0.4547920877275228,1.0259044280947116e-08
early_mid_vs_improvement,0.22500000000000003,0.06,nan,363,411,-1,0,H(~p|p),144,0.4383738209753434,3.899141744682421e-08,0.5650594072139619,1.6104269596727028e-13
early_mid_vs_improvement,0.22500000000000003,0.06,nan,363,411,-1,1,H(p|~p),144,0.5009326726189538,1.6129197224204545e-10,0.5021060593304427,1.439332310377408e-10
